発注番号,商品番号,商品説明,商品個数,明細書発行日,商品単価,顧客番号,国名,発注種別
574093,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-11-03 09:43:00,9.95,12437.0,France,5
574093,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-11-03 09:43:00,1.45,12437.0,France,5
574093,22416,SET OF 36 SPACEBOY PAPER DOILIES,12,2011-11-03 09:43:00,1.45,12437.0,France,5
574093,21972,SET OF 36 DINOSAUR PAPER DOILIES,12,2011-11-03 09:43:00,1.45,12437.0,France,5
574093,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-11-03 09:43:00,1.45,12437.0,France,5
574093,22949,SET OF 36 DOLLY GIRL PAPER DOILIES,12,2011-11-03 09:43:00,1.45,12437.0,France,5
574093,22197,POPCORN HOLDER,12,2011-11-03 09:43:00,0.85,12437.0,France,5
574104,23084,RABBIT NIGHT LIGHT,96,2011-11-03 10:45:00,1.79,12615.0,France,5
574104,23569,TRADTIONAL ALPHABET STAMP SET,8,2011-11-03 10:45:00,4.95,12615.0,France,5
574104,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-11-03 10:45:00,1.65,12615.0,France,5
574104,22947,WOODEN ADVENT CALENDAR RED,6,2011-11-03 10:45:00,7.95,12615.0,France,5
574104,20749,ASSORTED COLOUR MINI CASES,2,2011-11-03 10:45:00,7.95,12615.0,France,5
574104,15056BL,EDWARDIAN PARASOL BLACK,3,2011-11-03 10:45:00,5.95,12615.0,France,5
574104,22580,ADVENT CALENDAR GINGHAM SACK,6,2011-11-03 10:45:00,5.95,12615.0,France,5
574104,23267,SET OF 4 SANTA PLACE SETTINGS,12,2011-11-03 10:45:00,1.25,12615.0,France,5
574104,23214,JINGLE BELL HEART ANTIQUE GOLD,12,2011-11-03 10:45:00,2.08,12615.0,France,5
574104,23224,CHERUB HEART DECORATION GOLD,12,2011-11-03 10:45:00,0.83,12615.0,France,5
574104,23222,CHRISTMAS TREE HANGING GOLD,12,2011-11-03 10:45:00,0.83,12615.0,France,5
574104,23216,LAUREL HEART ANTIQUE GOLD,12,2011-11-03 10:45:00,1.25,12615.0,France,5
574104,22573,STAR WOODEN CHRISTMAS DECORATION,12,2011-11-03 10:45:00,0.85,12615.0,France,5
574104,22574,HEART WOODEN CHRISTMAS DECORATION,12,2011-11-03 10:45:00,0.85,12615.0,France,5
574104,22571,ROCKING HORSE RED CHRISTMAS ,12,2011-11-03 10:45:00,0.85,12615.0,France,5
574104,23210,WHITE ROCKING HORSE HAND PAINTED,24,2011-11-03 10:45:00,1.25,12615.0,France,5
574104,23213,STAR WREATH DECORATION WITH BELL,12,2011-11-03 10:45:00,1.25,12615.0,France,5
574104,23211,RED ROCKING HORSE HAND PAINTED,24,2011-11-03 10:45:00,1.25,12615.0,France,5
574104,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-11-03 10:45:00,1.69,12615.0,France,5
574104,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-11-03 10:45:00,1.25,12615.0,France,5
574104,22637,PIGGY BANK RETROSPOT ,4,2011-11-03 10:45:00,2.55,12615.0,France,5
574104,23506,MINI PLAYING CARDS SPACEBOY ,20,2011-11-03 10:45:00,0.42,12615.0,France,5
574104,23508,MINI PLAYING CARDS DOLLY GIRL ,20,2011-11-03 10:45:00,0.42,12615.0,France,5
574104,21703,BAG 125g SWIRLY MARBLES,12,2011-11-03 10:45:00,0.42,12615.0,France,5
574104,POST,POSTAGE,3,2011-11-03 10:45:00,18.0,12615.0,France,5
574252,23480,MINI LIGHTS WOODLAND MUSHROOMS,8,2011-11-03 13:24:00,3.75,12437.0,France,5
574252,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-11-03 13:24:00,2.95,12437.0,France,5
574252,22630,DOLLY GIRL LUNCH BOX,12,2011-11-03 13:24:00,1.95,12437.0,France,5
574252,22629,SPACEBOY LUNCH BOX ,12,2011-11-03 13:24:00,1.95,12437.0,France,5
574252,20726,LUNCH BAG WOODLAND,20,2011-11-03 13:24:00,1.65,12437.0,France,5
574252,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-03 13:24:00,1.65,12437.0,France,5
574252,23084,RABBIT NIGHT LIGHT,6,2011-11-03 13:24:00,2.08,12437.0,France,5
574252,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,2011-11-03 13:24:00,3.75,12437.0,France,5
574252,22215,CAKE STAND WHITE TWO TIER LACE,2,2011-11-03 13:24:00,8.5,12437.0,France,5
574252,POST,POSTAGE,2,2011-11-03 13:24:00,18.0,12437.0,France,5
574252,M,Manual,1,2011-11-03 13:24:00,0.0,12437.0,France,5
574501,21427,SKULLS STORAGE BOX SMALL,5,2011-11-04 13:15:00,2.1,12577.0,France,5
574501,21365,MIRRORED WALL ART STARS,2,2011-11-04 13:15:00,0.75,12577.0,France,5
574501,21371,MIRRORED WALL ART POPPIES,3,2011-11-04 13:15:00,0.75,12577.0,France,5
574501,21374,MIRRORED WALL ART SKULLS,3,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,21369,MIRRORED WALL ART SPLODGES,2,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,84519B,CARROT CHARLIE+LOLA COASTER SET,2,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,84519A,TOMATO CHARLIE+LOLA COASTER SET,2,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,21402,RED  EGG  SPOON,3,2011-11-04 13:15:00,0.12,12577.0,France,5
574501,21403,BLUE EGG  SPOON,3,2011-11-04 13:15:00,0.12,12577.0,France,5
574501,21394,RED POLKADOT BEAKER ,6,2011-11-04 13:15:00,0.39,12577.0,France,5
574501,23332,IVORY WICKER HEART LARGE,4,2011-11-04 13:15:00,1.65,12577.0,France,5
574501,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,5,2011-11-04 13:15:00,1.65,12577.0,France,5
574501,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,5,2011-11-04 13:15:00,1.65,12577.0,France,5
574501,22065,CHRISTMAS PUDDING TRINKET POT ,4,2011-11-04 13:15:00,0.39,12577.0,France,5
574501,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2011-11-04 13:15:00,1.06,12577.0,France,5
574501,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,23103,JINGLE BELL HEART DECORATION,5,2011-11-04 13:15:00,1.65,12577.0,France,5
574501,21070,VINTAGE BILLBOARD MUG ,6,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,21012,ANTIQUE ALL GLASS CANDLESTICK,4,2011-11-04 13:15:00,2.1,12577.0,France,5
574501,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-11-04 13:15:00,0.42,12577.0,France,5
574501,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-11-04 13:15:00,0.42,12577.0,France,5
574501,70007,HI TEC ALPINE HAND WARMER,5,2011-11-04 13:15:00,1.65,12577.0,France,5
574501,16225,RATTLE SNAKE EGGS,4,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,23501,KEY RING BASEBALL BOOT UNION JACK,20,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,23500,KEY RING BASEBALL BOOT ASSORTED ,20,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,22327,ROUND SNACK BOXES SET OF 4 SKULLS,4,2011-11-04 13:15:00,2.95,12577.0,France,5
574501,20961,STRAWBERRY BATH SPONGE ,3,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,20963,APPLE BATH SPONGE,3,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,79066K,RETRO MOD TRAY,3,2011-11-04 13:15:00,0.85,12577.0,France,5
574501,22207,FRYING PAN UNION FLAG,3,2011-11-04 13:15:00,4.25,12577.0,France,5
574501,21306,SET/4 DAISY MIRROR MAGNETS,3,2011-11-04 13:15:00,0.29,12577.0,France,5
574501,23077,DOUGHNUT LIP GLOSS ,20,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,22992,REVOLVER WOODEN RULER ,7,2011-11-04 13:15:00,1.95,12577.0,France,5
574501,22174,PHOTO CUBE,3,2011-11-04 13:15:00,1.65,12577.0,France,5
574501,23281,FOLDING BUTTERFLY MIRROR RED  ,2,2011-11-04 13:15:00,0.83,12577.0,France,5
574501,23282,FOLDING BUTTERFLY MIRROR IVORY ,2,2011-11-04 13:15:00,0.83,12577.0,France,5
574501,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,2,2011-11-04 13:15:00,0.83,12577.0,France,5
574501,16238,PARTY TIME PENCIL ERASERS,5,2011-11-04 13:15:00,0.21,12577.0,France,5
574501,16237,SLEEPING CAT ERASERS,5,2011-11-04 13:15:00,0.21,12577.0,France,5
574501,22211,WOOD STAMP SET FLOWERS,2,2011-11-04 13:15:00,0.83,12577.0,France,5
574501,22208,WOOD STAMP SET THANK YOU,2,2011-11-04 13:15:00,0.83,12577.0,France,5
574501,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,2011-11-04 13:15:00,1.45,12577.0,France,5
574501,23198,PANTRY MAGNETIC  SHOPPING LIST,3,2011-11-04 13:15:00,1.45,12577.0,France,5
574501,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,23504,PLAYING CARDS JUBILEE UNION JACK,2,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,23505,PLAYING CARDS I LOVE LONDON ,2,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2,2011-11-04 13:15:00,0.42,12577.0,France,5
574501,23120,PACK OF 6 SMALL FRUIT STRAWS,2,2011-11-04 13:15:00,0.42,12577.0,France,5
574501,23504,PLAYING CARDS JUBILEE UNION JACK,4,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,10120,DOGGY RUBBER,10,2011-11-04 13:15:00,0.21,12577.0,France,5
574501,23366,SET 12 COLOURING PENCILS DOILY,6,2011-11-04 13:15:00,0.65,12577.0,France,5
574501,20974,12 PENCILS SMALL TUBE SKULL,6,2011-11-04 13:15:00,0.65,12577.0,France,5
574501,23365,SET 12 COLOUR PENCILS LOVE LONDON,6,2011-11-04 13:15:00,0.65,12577.0,France,5
574501,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-11-04 13:15:00,1.25,12577.0,France,5
574501,22068,BLACK PIRATE TREASURE CHEST,2,2011-11-04 13:15:00,1.65,12577.0,France,5
574501,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,2011-11-04 13:15:00,0.42,12577.0,France,5
574501,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-11-04 13:15:00,0.65,12577.0,France,5
574501,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-04 13:15:00,0.95,12577.0,France,5
574506,23583,LUNCH BAG PAISLEY PARK  ,1,2011-11-04 13:24:00,1.65,12577.0,France,5
574506,23489,VINTAGE BELLS GARLAND,2,2011-11-04 13:24:00,2.89,12577.0,France,5
574506,16225,RATTLE SNAKE EGGS,2,2011-11-04 13:24:00,1.25,12577.0,France,5
574506,23085,ANTIQUE SILVER BAUBLE LAMP  ,3,2011-11-04 13:24:00,10.4,12577.0,France,5
574506,23202,JUMBO BAG VINTAGE LEAF,1,2011-11-04 13:24:00,2.08,12577.0,France,5
574506,22384,LUNCH BAG PINK POLKADOT,1,2011-11-04 13:24:00,1.65,12577.0,France,5
574506,84673B,BLUE FLY SWAT,1,2011-11-04 13:24:00,0.65,12577.0,France,5
574506,23214,JINGLE BELL HEART ANTIQUE GOLD,2,2011-11-04 13:24:00,2.08,12577.0,France,5
574506,M,Manual,1,2011-11-04 13:24:00,3.95,12577.0,France,5
574506,23283,DOORMAT VINTAGE LEAF,1,2011-11-04 13:24:00,8.25,12577.0,France,5
574506,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1,2011-11-04 13:24:00,1.65,12577.0,France,5
574506,22197,POPCORN HOLDER,2,2011-11-04 13:24:00,0.85,12577.0,France,5
574506,23284,DOORMAT KEEP CALM AND COME IN,1,2011-11-04 13:24:00,8.25,12577.0,France,5
574506,21372,MIRRORED WALL ART TABLE LAMP,1,2011-11-04 13:24:00,0.75,12577.0,France,5
574506,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-11-04 13:24:00,2.95,12577.0,France,5
574506,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-11-04 13:24:00,2.1,12577.0,France,5
574506,23085,ANTIQUE SILVER BAUBLE LAMP  ,3,2011-11-04 13:24:00,10.4,12577.0,France,5
574506,48173C,DOORMAT BLACK FLOCK ,1,2011-11-04 13:24:00,8.25,12577.0,France,5
574506,22207,FRYING PAN UNION FLAG,1,2011-11-04 13:24:00,4.25,12577.0,France,5
574506,22792,FLUTED ANTIQUE CANDLE HOLDER,2,2011-11-04 13:24:00,0.85,12577.0,France,5
574506,23356,LOVE HOT WATER BOTTLE,1,2011-11-04 13:24:00,5.95,12577.0,France,5
574506,22197,POPCORN HOLDER,4,2011-11-04 13:24:00,0.85,12577.0,France,5
574918,22227,HANGING HEART MIRROR DECORATION ,52,2011-11-07 16:31:00,0.65,,France,5
574918,22602,RETROSPOT WOODEN HEART DECORATION,20,2011-11-07 16:31:00,0.85,,France,5
574918,21818,GLITTER HEART DECORATION,20,2011-11-07 16:31:00,0.39,,France,5
574918,22338,STAR DECORATION PAINTED ZINC ,10,2011-11-07 16:31:00,0.19,,France,5
574918,22219,LOVEBIRD HANGING DECORATION WHITE ,32,2011-11-07 16:31:00,0.85,,France,5
574918,22335,HEART DECORATION PAINTED ZINC ,22,2011-11-07 16:31:00,0.65,,France,5
574918,23201,JUMBO BAG ALPHABET,2,2011-11-07 16:31:00,2.08,,France,5
574918,85136A,YELLOW SHARK HELICOPTER,1,2011-11-07 16:31:00,7.95,,France,5
574918,21822,GLITTER CHRISTMAS TREE WITH BELLS,12,2011-11-07 16:31:00,0.79,,France,5
574918,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2011-11-07 16:31:00,0.85,,France,5
574918,21811,HANGING HEART WITH BELL,48,2011-11-07 16:31:00,0.39,,France,5
574918,84836,ZINC METAL HEART DECORATION,24,2011-11-07 16:31:00,1.25,,France,5
574918,22989,SET 2 PANTRY DESIGN TEA TOWELS,3,2011-11-07 16:31:00,3.25,,France,5
574918,22990,COTTON APRON PANTRY DESIGN,1,2011-11-07 16:31:00,4.95,,France,5
574918,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-11-07 16:31:00,1.95,,France,5
574918,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-11-07 16:31:00,1.95,,France,5
574918,22899,CHILDREN'S APRON DOLLY GIRL ,1,2011-11-07 16:31:00,2.1,,France,5
574918,22900,SET 2 TEA TOWELS I LOVE LONDON ,1,2011-11-07 16:31:00,3.25,,France,5
574918,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-11-07 16:31:00,4.95,,France,5
574918,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-11-07 16:31:00,2.08,,France,5
574918,23582,VINTAGE DOILY JUMBO BAG RED ,1,2011-11-07 16:31:00,2.08,,France,5
574918,23393,HOME SWEET HOME CUSHION COVER ,2,2011-11-07 16:31:00,3.75,,France,5
574918,23394,POSTE FRANCE CUSHION COVER,2,2011-11-07 16:31:00,3.75,,France,5
574918,23355,HOT WATER BOTTLE KEEP CALM,1,2011-11-07 16:31:00,4.95,,France,5
574918,21003,ROSE DU SUD CUSHION COVER,1,2011-11-07 16:31:00,6.35,,France,5
574918,23358,HOT STUFF HOT WATER BOTTLE,1,2011-11-07 16:31:00,3.75,,France,5
574918,21481,FAWN BLUE HOT WATER BOTTLE,1,2011-11-07 16:31:00,3.75,,France,5
574918,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-11-07 16:31:00,2.95,,France,5
574918,23494,VINTAGE DOILY DELUXE SEWING KIT ,2,2011-11-07 16:31:00,5.95,,France,5
574918,23240,SET OF 4 KNICK KNACK TINS DOILY ,2,2011-11-07 16:31:00,4.15,,France,5
574918,23535,WALL ART BICYCLE SAFETY,1,2011-11-07 16:31:00,5.95,,France,5
575049,22629,SPACEBOY LUNCH BOX ,12,2011-11-08 12:13:00,1.95,12721.0,France,5
575049,22630,DOLLY GIRL LUNCH BOX,12,2011-11-08 12:13:00,1.95,12721.0,France,5
575049,23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,8,2011-11-08 12:13:00,3.75,12721.0,France,5
575049,23354,6 GIFT TAGS 50'S CHRISTMAS ,24,2011-11-08 12:13:00,0.83,12721.0,France,5
575049,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,24,2011-11-08 12:13:00,0.83,12721.0,France,5
575049,22959,WRAP CHRISTMAS VILLAGE,25,2011-11-08 12:13:00,0.42,12721.0,France,5
575049,22778,GLASS CLOCHE SMALL,4,2011-11-08 12:13:00,3.95,12721.0,France,5
575049,47599B,BLUE PARTY BAGS ,6,2011-11-08 12:13:00,2.1,12721.0,France,5
575049,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-11-08 12:13:00,1.65,12721.0,France,5
575049,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-11-08 12:13:00,1.65,12721.0,France,5
575049,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-11-08 12:13:00,2.08,12721.0,France,5
575049,85099B,JUMBO BAG RED RETROSPOT,10,2011-11-08 12:13:00,2.08,12721.0,France,5
575049,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-11-08 12:13:00,4.95,12721.0,France,5
575049,21499,BLUE POLKADOT WRAP,25,2011-11-08 12:13:00,0.42,12721.0,France,5
575049,21500,PINK POLKADOT WRAP ,25,2011-11-08 12:13:00,0.42,12721.0,France,5
575049,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-08 12:13:00,0.42,12721.0,France,5
575049,23350,ROLL WRAP VINTAGE SPOT ,12,2011-11-08 12:13:00,1.25,12721.0,France,5
575049,23256,CHILDRENS CUTLERY SPACEBOY ,4,2011-11-08 12:13:00,4.15,12721.0,France,5
575049,23254,CHILDRENS CUTLERY DOLLY GIRL ,4,2011-11-08 12:13:00,4.15,12721.0,France,5
575049,23267,SET OF 4 SANTA PLACE SETTINGS,12,2011-11-08 12:13:00,1.25,12721.0,France,5
575049,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2011-11-08 12:13:00,2.89,12721.0,France,5
575049,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-11-08 12:13:00,0.55,12721.0,France,5
575049,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-11-08 12:13:00,0.85,12721.0,France,5
575049,23084,RABBIT NIGHT LIGHT,18,2011-11-08 12:13:00,2.08,12721.0,France,5
575049,23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,10,2011-11-08 12:13:00,0.79,12721.0,France,5
575049,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-11-08 12:13:00,8.5,12721.0,France,5
575049,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-08 12:13:00,4.95,12721.0,France,5
575049,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-08 12:13:00,1.65,12721.0,France,5
575049,22551,PLASTERS IN TIN SPACEBOY,12,2011-11-08 12:13:00,1.65,12721.0,France,5
575049,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-08 12:13:00,1.65,12721.0,France,5
575049,23291,DOLLY GIRL CHILDRENS CUP,8,2011-11-08 12:13:00,1.25,12721.0,France,5
575049,23292,SPACEBOY CHILDRENS CUP,8,2011-11-08 12:13:00,1.25,12721.0,France,5
575049,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-11-08 12:13:00,1.25,12721.0,France,5
575049,23290,SPACEBOY CHILDRENS BOWL,8,2011-11-08 12:13:00,1.25,12721.0,France,5
575049,POST,POSTAGE,3,2011-11-08 12:13:00,18.0,12721.0,France,5
575067,23480,MINI LIGHTS WOODLAND MUSHROOMS,20,2011-11-08 12:45:00,3.75,12583.0,France,5
575067,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-11-08 12:45:00,1.25,12583.0,France,5
575067,23367,SET 12 COLOUR PENCILS SPACEBOY ,16,2011-11-08 12:45:00,0.65,12583.0,France,5
575067,22555,PLASTERS IN TIN STRONGMAN,24,2011-11-08 12:45:00,1.65,12583.0,France,5
575067,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-11-08 12:45:00,0.55,12583.0,France,5
575067,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-11-08 12:45:00,0.55,12583.0,France,5
575067,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-11-08 12:45:00,0.55,12583.0,France,5
575067,20719,WOODLAND CHARLOTTE BAG,20,2011-11-08 12:45:00,0.85,12583.0,France,5
575067,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-11-08 12:45:00,0.85,12583.0,France,5
575067,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-11-08 12:45:00,0.85,12583.0,France,5
575067,22492,MINI PAINT SET VINTAGE ,108,2011-11-08 12:45:00,0.65,12583.0,France,5
575067,22636,CHILDS BREAKFAST SET CIRCUS PARADE,4,2011-11-08 12:45:00,8.5,12583.0,France,5
575067,22197,POPCORN HOLDER,24,2011-11-08 12:45:00,0.85,12583.0,France,5
575067,22083,PAPER CHAIN KIT RETROSPOT,6,2011-11-08 12:45:00,2.95,12583.0,France,5
575067,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-11-08 12:45:00,2.95,12583.0,France,5
575067,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,12,2011-11-08 12:45:00,2.95,12583.0,France,5
575067,21207,SKULL AND CROSSBONES  GARLAND ,12,2011-11-08 12:45:00,1.65,12583.0,France,5
575067,22727,ALARM CLOCK BAKELIKE RED ,24,2011-11-08 12:45:00,3.75,12583.0,France,5
575067,22726,ALARM CLOCK BAKELIKE GREEN,16,2011-11-08 12:45:00,3.75,12583.0,France,5
575067,22728,ALARM CLOCK BAKELIKE PINK,12,2011-11-08 12:45:00,3.75,12583.0,France,5
575067,22730,ALARM CLOCK BAKELIKE IVORY,12,2011-11-08 12:45:00,3.75,12583.0,France,5
575067,23445,ICE CREAM BUBBLES,20,2011-11-08 12:45:00,0.83,12583.0,France,5
575067,23298,SPOTTY BUNTING,9,2011-11-08 12:45:00,4.95,12583.0,France,5
575067,POST,POSTAGE,2,2011-11-08 12:45:00,18.0,12583.0,France,5
575193,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-09 09:34:00,4.95,12681.0,France,5
575193,23324,RUSTIC STRAWBERRY JAM POT LARGE ,12,2011-11-09 09:34:00,2.08,12681.0,France,5
575193,23445,ICE CREAM BUBBLES,20,2011-11-09 09:34:00,0.83,12681.0,France,5
575193,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-09 09:34:00,1.65,12681.0,France,5
575193,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-11-09 09:34:00,2.55,12681.0,France,5
575193,23203,JUMBO BAG VINTAGE DOILY ,10,2011-11-09 09:34:00,2.08,12681.0,France,5
575193,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-09 09:34:00,2.08,12681.0,France,5
575193,23159,SET OF 5 PANCAKE DAY MAGNETS,12,2011-11-09 09:34:00,2.08,12681.0,France,5
575193,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-11-09 09:34:00,0.39,12681.0,France,5
575193,22032,BOTANICAL LILY GREETING CARD,12,2011-11-09 09:34:00,0.42,12681.0,France,5
575193,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-11-09 09:34:00,0.42,12681.0,France,5
575193,23084,RABBIT NIGHT LIGHT,24,2011-11-09 09:34:00,1.79,12681.0,France,5
575193,22990,COTTON APRON PANTRY DESIGN,2,2011-11-09 09:34:00,4.95,12681.0,France,5
575193,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-09 09:34:00,1.95,12681.0,France,5
575193,22727,ALARM CLOCK BAKELIKE RED ,4,2011-11-09 09:34:00,3.75,12681.0,France,5
575193,22728,ALARM CLOCK BAKELIKE PINK,4,2011-11-09 09:34:00,3.75,12681.0,France,5
575193,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-09 09:34:00,2.08,12681.0,France,5
575193,20615,BLUE POLKADOT PASSPORT COVER,20,2011-11-09 09:34:00,0.75,12681.0,France,5
575193,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-11-09 09:34:00,1.65,12681.0,France,5
575193,22553,PLASTERS IN TIN SKULLS,12,2011-11-09 09:34:00,1.65,12681.0,France,5
575193,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-11-09 09:34:00,5.95,12681.0,France,5
575193,23566,EGG CUP MILKMAID HEIDI,12,2011-11-09 09:34:00,1.25,12681.0,France,5
575193,23565,EGG CUP MILKMAID HELGA ,12,2011-11-09 09:34:00,1.25,12681.0,France,5
575193,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-09 09:34:00,12.75,12681.0,France,5
575193,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-11-09 09:34:00,8.25,12681.0,France,5
575193,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-11-09 09:34:00,2.95,12681.0,France,5
575193,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-11-09 09:34:00,2.95,12681.0,France,5
575193,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-11-09 09:34:00,1.65,12681.0,France,5
575193,23583,LUNCH BAG PAISLEY PARK  ,10,2011-11-09 09:34:00,1.65,12681.0,France,5
575193,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-11-09 09:34:00,1.65,12681.0,France,5
575193,20749,ASSORTED COLOUR MINI CASES,2,2011-11-09 09:34:00,7.95,12681.0,France,5
575193,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-11-09 09:34:00,2.1,12681.0,France,5
575193,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-11-09 09:34:00,1.45,12681.0,France,5
575193,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-11-09 09:34:00,4.95,12681.0,France,5
575193,85232D,SET/3 DECOUPAGE STACKING TINS,3,2011-11-09 09:34:00,4.95,12681.0,France,5
575193,23198,PANTRY MAGNETIC  SHOPPING LIST,12,2011-11-09 09:34:00,1.45,12681.0,France,5
575193,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-11-09 09:34:00,1.45,12681.0,France,5
575193,POST,POSTAGE,5,2011-11-09 09:34:00,18.0,12681.0,France,5
575326,22340,NOEL GARLAND PAINTED ZINC ,24,2011-11-09 13:47:00,0.39,12532.0,France,5
575326,23313,VINTAGE CHRISTMAS BUNTING,5,2011-11-09 13:47:00,4.95,12532.0,France,5
575326,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-09 13:47:00,2.95,12532.0,France,5
575326,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-11-09 13:47:00,0.85,12532.0,France,5
575326,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-11-09 13:47:00,3.75,12532.0,France,5
575326,23083,SET 6 PAPER TABLE LANTERN STARS ,12,2011-11-09 13:47:00,3.75,12532.0,France,5
575326,23318,BOX OF 6 MINI VINTAGE CRACKERS,12,2011-11-09 13:47:00,2.49,12532.0,France,5
575326,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-11-09 13:47:00,2.49,12532.0,France,5
