年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
30,self-employed,single,tertiary,いいえ,48,いいえ,いいえ,cellular,27,may,144,2,187,1,failure,失敗
26,blue-collar,single,primary,いいえ,17,はい,いいえ,cellular,15,may,86,2,367,2,failure,失敗
77,retired,married,primary,いいえ,29340,いいえ,いいえ,cellular,15,mar,257,1,91,2,other,成功
34,blue-collar,married,secondary,いいえ,0,はい,いいえ,cellular,31,aug,79,5,110,7,failure,失敗
43,management,single,tertiary,いいえ,1077,いいえ,はい,telephone,28,aug,48,3,-1,0,unknown,失敗
83,housemaid,divorced,primary,いいえ,5944,いいえ,いいえ,cellular,30,jul,200,3,-1,0,unknown,失敗
44,self-employed,single,tertiary,いいえ,18558,はい,いいえ,cellular,20,nov,51,1,190,4,other,失敗
49,technician,married,secondary,いいえ,425,はい,いいえ,cellular,12,may,816,1,342,4,failure,失敗
52,blue-collar,married,secondary,いいえ,594,いいえ,いいえ,telephone,29,jul,178,2,-1,0,unknown,失敗
33,entrepreneur,married,tertiary,いいえ,4465,はい,いいえ,cellular,20,nov,161,1,183,2,failure,失敗
30,services,single,tertiary,いいえ,44,いいえ,いいえ,unknown,16,jun,108,2,-1,0,unknown,失敗
41,blue-collar,married,secondary,いいえ,523,はい,いいえ,cellular,6,apr,232,3,-1,0,unknown,失敗
32,blue-collar,married,primary,いいえ,131,はい,いいえ,unknown,21,may,212,2,-1,0,unknown,失敗
59,retired,married,secondary,いいえ,5744,いいえ,いいえ,unknown,18,jun,632,1,-1,0,unknown,失敗
37,technician,single,tertiary,いいえ,487,いいえ,はい,unknown,4,jul,30,2,-1,0,unknown,失敗
30,student,single,secondary,いいえ,48,いいえ,いいえ,cellular,18,aug,161,1,173,1,failure,成功
34,management,married,tertiary,いいえ,-304,はい,いいえ,unknown,28,may,279,2,-1,0,unknown,失敗
44,technician,married,secondary,いいえ,1371,いいえ,いいえ,cellular,7,aug,159,3,-1,0,unknown,失敗
41,services,married,secondary,いいえ,6687,はい,いいえ,cellular,21,nov,41,2,123,3,failure,失敗
44,blue-collar,single,primary,いいえ,343,はい,はい,cellular,18,may,19,7,-1,0,unknown,失敗
36,technician,divorced,secondary,いいえ,-435,はい,いいえ,unknown,2,jun,85,8,-1,0,unknown,失敗
53,management,married,tertiary,いいえ,952,はい,はい,cellular,18,nov,121,3,-1,0,unknown,失敗
34,blue-collar,married,secondary,いいえ,261,はい,いいえ,unknown,28,may,611,3,-1,0,unknown,失敗
52,technician,married,secondary,いいえ,141,いいえ,いいえ,cellular,25,aug,160,7,-1,0,unknown,失敗
40,admin.,single,secondary,いいえ,985,はい,いいえ,cellular,4,jun,592,3,50,8,failure,成功
48,admin.,married,secondary,いいえ,719,はい,いいえ,cellular,9,jul,205,1,-1,0,unknown,失敗
60,retired,married,unknown,いいえ,209,いいえ,いいえ,cellular,30,apr,472,1,-1,0,unknown,失敗
39,self-employed,married,tertiary,いいえ,1047,いいえ,いいえ,unknown,6,jun,554,1,-1,0,unknown,成功
40,technician,married,tertiary,いいえ,1207,いいえ,いいえ,cellular,22,aug,105,3,-1,0,unknown,失敗
31,management,single,tertiary,いいえ,74,はい,はい,cellular,15,may,13,11,-1,0,unknown,失敗
58,management,married,tertiary,いいえ,541,はい,いいえ,cellular,8,may,98,1,-1,0,unknown,失敗
36,services,married,secondary,いいえ,8114,はい,いいえ,unknown,6,jun,505,1,-1,0,unknown,失敗
30,services,single,secondary,いいえ,101,はい,いいえ,cellular,19,nov,85,2,-1,0,unknown,失敗
27,blue-collar,single,secondary,いいえ,2486,はい,いいえ,unknown,29,may,733,1,-1,0,unknown,成功
30,technician,single,secondary,いいえ,3568,はい,いいえ,cellular,7,apr,265,1,-1,0,unknown,失敗
42,admin.,divorced,secondary,いいえ,936,いいえ,いいえ,cellular,30,jan,931,1,-1,0,unknown,成功
32,services,divorced,secondary,いいえ,130,はい,いいえ,cellular,30,jan,194,3,-1,0,unknown,失敗
48,entrepreneur,married,unknown,いいえ,2550,はい,いいえ,unknown,14,may,175,3,-1,0,unknown,失敗
59,services,married,secondary,いいえ,2965,はい,いいえ,cellular,13,may,1970,3,-1,0,unknown,成功
60,admin.,married,secondary,いいえ,711,いいえ,いいえ,cellular,12,aug,355,4,-1,0,unknown,失敗
52,services,single,secondary,いいえ,1810,いいえ,いいえ,telephone,19,nov,117,1,-1,0,unknown,失敗
48,blue-collar,divorced,primary,いいえ,0,いいえ,いいえ,unknown,6,jun,248,2,-1,0,unknown,失敗
66,retired,married,secondary,いいえ,154,いいえ,いいえ,telephone,15,jan,66,2,-1,0,unknown,失敗
57,technician,divorced,tertiary,いいえ,0,はい,いいえ,cellular,31,jul,24,16,-1,0,unknown,失敗
30,management,single,tertiary,いいえ,617,いいえ,いいえ,cellular,27,feb,192,2,-1,0,unknown,成功
44,management,married,tertiary,いいえ,3674,いいえ,いいえ,cellular,26,aug,122,3,-1,0,unknown,失敗
41,admin.,divorced,secondary,いいえ,1967,はい,いいえ,cellular,18,may,115,1,341,1,failure,失敗
56,unemployed,married,secondary,いいえ,660,はい,いいえ,unknown,6,jun,72,3,-1,0,unknown,失敗
30,admin.,married,secondary,いいえ,695,はい,いいえ,cellular,13,apr,478,2,-1,0,unknown,失敗
52,technician,divorced,secondary,いいえ,137,はい,いいえ,unknown,30,may,84,3,-1,0,unknown,失敗
43,blue-collar,married,secondary,いいえ,514,はい,はい,cellular,20,apr,34,2,-1,0,unknown,失敗
50,technician,married,secondary,いいえ,103,はい,いいえ,unknown,12,may,79,6,-1,0,unknown,失敗
30,blue-collar,single,secondary,いいえ,183,はい,いいえ,cellular,18,jul,610,1,-1,0,unknown,成功
49,unknown,married,secondary,いいえ,4846,いいえ,いいえ,unknown,20,jun,638,9,-1,0,unknown,失敗
38,self-employed,married,secondary,いいえ,1029,はい,いいえ,cellular,4,feb,206,3,223,1,other,失敗
50,admin.,married,secondary,いいえ,1575,いいえ,いいえ,cellular,17,nov,407,1,-1,0,unknown,失敗
38,services,single,primary,いいえ,393,はい,いいえ,cellular,14,may,200,1,-1,0,unknown,失敗
54,housemaid,single,unknown,いいえ,6020,いいえ,いいえ,unknown,6,jun,24,1,-1,0,unknown,失敗
56,blue-collar,married,primary,いいえ,2442,いいえ,はい,cellular,18,aug,111,7,-1,0,unknown,失敗
32,admin.,married,tertiary,いいえ,118,いいえ,いいえ,unknown,29,may,358,10,-1,0,unknown,失敗
31,entrepreneur,single,tertiary,いいえ,206,いいえ,いいえ,cellular,15,jun,88,2,-1,0,unknown,失敗
52,technician,married,secondary,いいえ,221,はい,いいえ,cellular,5,may,178,2,363,3,failure,失敗
58,entrepreneur,married,secondary,いいえ,0,いいえ,はい,cellular,21,nov,56,2,-1,0,unknown,失敗
40,technician,divorced,tertiary,いいえ,2611,はい,いいえ,cellular,22,jul,637,2,-1,0,unknown,失敗
37,management,single,tertiary,いいえ,2163,いいえ,いいえ,cellular,25,jan,114,1,234,1,failure,失敗
44,management,divorced,tertiary,いいえ,-710,はい,いいえ,cellular,10,jul,183,1,-1,0,unknown,失敗
38,admin.,married,secondary,いいえ,-762,いいえ,いいえ,unknown,29,may,165,1,-1,0,unknown,失敗
29,management,single,tertiary,いいえ,722,はい,いいえ,telephone,18,may,81,4,-1,0,unknown,失敗
32,technician,single,secondary,いいえ,1307,はい,いいえ,unknown,28,may,267,2,-1,0,unknown,失敗
39,unemployed,married,primary,いいえ,590,はい,いいえ,cellular,4,feb,190,2,-1,0,unknown,失敗
57,services,married,secondary,いいえ,204,いいえ,いいえ,telephone,24,jul,70,3,-1,0,unknown,失敗
32,entrepreneur,married,secondary,いいえ,-25,はい,いいえ,cellular,7,may,243,2,-1,0,unknown,失敗
36,services,married,secondary,いいえ,1981,いいえ,いいえ,unknown,17,jun,48,2,-1,0,unknown,失敗
50,housemaid,married,secondary,いいえ,0,いいえ,いいえ,unknown,18,jun,551,1,-1,0,unknown,失敗
31,blue-collar,married,secondary,いいえ,822,はい,いいえ,unknown,13,may,185,6,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,0,いいえ,いいえ,unknown,16,jun,637,6,-1,0,unknown,成功
51,blue-collar,married,secondary,いいえ,1440,はい,いいえ,unknown,30,may,309,1,-1,0,unknown,失敗
33,housemaid,married,primary,いいえ,0,いいえ,いいえ,cellular,8,aug,138,2,-1,0,unknown,失敗
47,technician,single,secondary,いいえ,-504,いいえ,はい,cellular,22,jul,108,1,-1,0,unknown,失敗
55,management,married,secondary,いいえ,190,いいえ,いいえ,unknown,9,jun,271,2,-1,0,unknown,失敗
50,technician,married,primary,いいえ,570,いいえ,いいえ,unknown,20,jun,21,3,-1,0,unknown,失敗
23,blue-collar,single,primary,いいえ,3198,はい,いいえ,cellular,15,may,224,1,352,2,failure,失敗
41,student,single,secondary,いいえ,1934,はい,いいえ,cellular,21,nov,162,2,-1,0,unknown,失敗
32,blue-collar,married,primary,いいえ,9750,はい,いいえ,cellular,21,nov,51,2,-1,0,unknown,失敗
28,admin.,married,secondary,いいえ,1582,はい,いいえ,unknown,3,jun,816,2,-1,0,unknown,失敗
52,blue-collar,divorced,secondary,いいえ,306,はい,いいえ,unknown,26,may,63,3,-1,0,unknown,失敗
52,self-employed,divorced,secondary,いいえ,1291,はい,いいえ,cellular,19,nov,559,1,169,2,failure,失敗
44,technician,divorced,secondary,いいえ,0,はい,いいえ,cellular,7,jul,835,4,-1,0,unknown,失敗
41,admin.,single,secondary,いいえ,1715,はい,いいえ,unknown,8,may,462,1,-1,0,unknown,失敗
55,entrepreneur,divorced,tertiary,いいえ,0,いいえ,いいえ,unknown,6,jun,108,2,-1,0,unknown,失敗
43,management,divorced,tertiary,いいえ,-496,はい,はい,cellular,22,jul,420,3,-1,0,unknown,失敗
37,technician,married,secondary,いいえ,703,いいえ,いいえ,cellular,31,jul,92,2,-1,0,unknown,失敗
59,management,married,tertiary,いいえ,1783,いいえ,はい,cellular,17,nov,540,2,-1,0,unknown,成功
33,management,single,tertiary,いいえ,373,いいえ,はい,cellular,27,oct,259,1,-1,0,unknown,失敗
26,technician,single,secondary,いいえ,3382,いいえ,いいえ,cellular,24,jul,844,5,-1,0,unknown,失敗
33,management,single,tertiary,いいえ,2302,はい,いいえ,cellular,13,aug,115,2,-1,0,unknown,失敗
26,technician,single,secondary,いいえ,252,いいえ,いいえ,cellular,29,jan,706,2,-1,0,unknown,失敗
46,management,married,tertiary,いいえ,51,いいえ,いいえ,cellular,6,aug,39,9,-1,0,unknown,失敗
38,entrepreneur,married,secondary,いいえ,3249,はい,いいえ,unknown,2,jun,384,1,-1,0,unknown,失敗
33,technician,married,secondary,いいえ,3107,いいえ,はい,cellular,7,aug,181,2,-1,0,unknown,失敗
32,admin.,single,secondary,いいえ,-15,いいえ,いいえ,unknown,27,may,214,2,-1,0,unknown,失敗
46,blue-collar,married,primary,いいえ,1823,いいえ,いいえ,unknown,18,jun,135,3,-1,0,unknown,失敗
35,self-employed,married,tertiary,いいえ,7990,はい,いいえ,cellular,4,feb,357,1,-1,0,unknown,失敗
29,management,married,tertiary,いいえ,727,はい,いいえ,cellular,17,jul,87,1,-1,0,unknown,失敗
38,admin.,married,secondary,いいえ,664,はい,いいえ,unknown,14,may,256,2,-1,0,unknown,失敗
32,blue-collar,married,secondary,いいえ,715,はい,いいえ,unknown,8,may,108,2,-1,0,unknown,失敗
41,services,single,primary,いいえ,5907,はい,いいえ,cellular,21,nov,6,5,-1,0,unknown,失敗
47,blue-collar,divorced,secondary,はい,0,いいえ,はい,unknown,26,jun,622,3,-1,0,unknown,失敗
42,management,divorced,tertiary,いいえ,0,いいえ,いいえ,unknown,19,may,131,2,-1,0,unknown,失敗
37,technician,married,secondary,いいえ,6384,はい,はい,cellular,3,jun,254,1,96,2,failure,失敗
30,services,single,secondary,いいえ,726,はい,はい,cellular,30,jul,109,3,-1,0,unknown,失敗
45,self-employed,divorced,tertiary,はい,75,はい,はい,cellular,4,feb,236,1,-1,0,unknown,失敗
52,entrepreneur,married,tertiary,いいえ,618,はい,はい,unknown,14,may,166,2,-1,0,unknown,失敗
30,admin.,single,secondary,いいえ,394,はい,はい,cellular,31,jul,75,3,-1,0,unknown,失敗
24,entrepreneur,single,secondary,いいえ,69,はい,いいえ,cellular,18,may,35,3,-1,0,unknown,失敗
45,admin.,married,secondary,はい,-106,はい,はい,cellular,7,may,553,3,288,1,other,成功
54,housemaid,married,unknown,いいえ,0,いいえ,いいえ,cellular,14,apr,94,5,145,3,other,失敗
46,unknown,married,unknown,いいえ,677,いいえ,いいえ,unknown,13,nov,722,1,-1,0,unknown,失敗
48,admin.,divorced,secondary,いいえ,-212,はい,はい,unknown,26,may,76,1,-1,0,unknown,失敗
59,retired,married,primary,いいえ,474,いいえ,いいえ,cellular,13,aug,139,3,-1,0,unknown,失敗
43,blue-collar,single,secondary,いいえ,3,はい,いいえ,unknown,9,may,929,3,-1,0,unknown,成功
45,blue-collar,married,secondary,いいえ,-302,はい,いいえ,unknown,27,may,78,1,-1,0,unknown,失敗
31,services,single,secondary,いいえ,-475,はい,いいえ,telephone,12,may,232,3,-1,0,unknown,失敗
33,entrepreneur,single,tertiary,いいえ,75,はい,いいえ,cellular,14,jul,126,3,-1,0,unknown,失敗
30,self-employed,single,tertiary,いいえ,166,いいえ,いいえ,cellular,30,jul,151,4,-1,0,unknown,失敗
24,student,single,tertiary,いいえ,235,いいえ,いいえ,cellular,9,nov,118,1,-1,0,unknown,成功
51,blue-collar,married,primary,いいえ,176,いいえ,はい,cellular,26,aug,80,2,-1,0,unknown,失敗
36,technician,divorced,tertiary,いいえ,1762,はい,いいえ,unknown,3,jun,259,1,-1,0,unknown,失敗
32,blue-collar,married,secondary,いいえ,489,はい,いいえ,cellular,7,may,103,2,349,4,failure,失敗
33,unemployed,single,primary,いいえ,396,いいえ,いいえ,cellular,22,feb,382,3,-1,0,unknown,失敗
54,management,married,tertiary,いいえ,0,いいえ,いいえ,cellular,26,aug,748,3,-1,0,unknown,失敗
59,unknown,married,unknown,いいえ,1500,いいえ,いいえ,cellular,16,nov,280,1,104,2,failure,失敗
35,blue-collar,married,secondary,いいえ,616,いいえ,いいえ,cellular,9,jul,317,1,-1,0,unknown,失敗
27,blue-collar,married,secondary,いいえ,556,はい,いいえ,cellular,9,feb,11,7,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,547,はい,はい,unknown,21,may,143,1,-1,0,unknown,失敗
37,management,divorced,tertiary,いいえ,2519,はい,いいえ,cellular,19,nov,58,1,-1,0,unknown,失敗
36,admin.,married,secondary,いいえ,403,いいえ,いいえ,cellular,24,jul,151,2,-1,0,unknown,失敗
41,technician,married,secondary,いいえ,4004,いいえ,いいえ,cellular,17,apr,314,2,-1,0,unknown,成功
32,student,single,secondary,いいえ,5836,いいえ,いいえ,cellular,2,sep,281,2,493,2,failure,失敗
21,blue-collar,single,secondary,いいえ,1385,はい,いいえ,cellular,20,apr,12,5,-1,0,unknown,失敗
28,services,single,secondary,いいえ,0,いいえ,はい,cellular,16,jul,133,1,-1,0,unknown,失敗
38,self-employed,married,secondary,いいえ,138,いいえ,いいえ,unknown,9,may,182,3,-1,0,unknown,失敗
59,retired,married,secondary,いいえ,836,はい,いいえ,unknown,7,may,106,1,-1,0,unknown,失敗
52,housemaid,married,tertiary,いいえ,554,いいえ,いいえ,cellular,31,jul,44,5,-1,0,unknown,失敗
47,housemaid,divorced,secondary,いいえ,1565,いいえ,いいえ,cellular,5,feb,253,1,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,238,いいえ,いいえ,cellular,3,feb,185,1,92,1,success,成功
36,technician,single,secondary,いいえ,0,いいえ,いいえ,cellular,29,aug,21,2,-1,0,unknown,失敗
37,management,single,tertiary,いいえ,198,いいえ,いいえ,cellular,20,aug,304,5,-1,0,unknown,失敗
50,technician,divorced,secondary,いいえ,0,いいえ,いいえ,cellular,2,feb,91,2,-1,0,unknown,失敗
35,technician,married,secondary,いいえ,2201,いいえ,いいえ,telephone,12,apr,350,1,-1,0,unknown,成功
28,admin.,married,secondary,いいえ,2,はい,いいえ,unknown,9,may,167,1,-1,0,unknown,失敗
31,management,married,tertiary,いいえ,537,はい,いいえ,cellular,18,aug,216,1,-1,0,unknown,成功
35,admin.,single,secondary,いいえ,0,はい,いいえ,cellular,13,may,1073,1,-1,0,unknown,成功
46,services,married,secondary,いいえ,250,いいえ,いいえ,cellular,18,aug,166,6,-1,0,unknown,失敗
33,technician,married,secondary,いいえ,-163,はい,はい,cellular,8,aug,502,2,-1,0,unknown,失敗
37,blue-collar,married,primary,いいえ,5052,はい,いいえ,unknown,20,jun,37,3,-1,0,unknown,失敗
34,blue-collar,married,secondary,いいえ,29,はい,いいえ,cellular,15,may,285,5,-1,0,unknown,成功
57,services,divorced,primary,いいえ,362,いいえ,いいえ,cellular,28,jan,91,1,231,1,failure,失敗
33,blue-collar,married,primary,いいえ,-306,はい,はい,unknown,13,may,851,4,-1,0,unknown,失敗
31,services,married,primary,いいえ,-212,いいえ,はい,cellular,20,nov,911,4,-1,0,unknown,失敗
45,admin.,married,secondary,いいえ,1435,はい,いいえ,cellular,11,aug,201,1,103,1,failure,失敗
31,management,single,tertiary,いいえ,0,いいえ,いいえ,cellular,26,aug,120,6,-1,0,unknown,失敗
32,services,married,secondary,いいえ,-344,いいえ,はい,cellular,4,feb,44,1,-1,0,unknown,失敗
79,retired,married,primary,いいえ,1058,いいえ,いいえ,telephone,17,may,564,5,-1,0,unknown,失敗
25,admin.,married,secondary,いいえ,16,はい,いいえ,unknown,16,may,129,1,-1,0,unknown,失敗
26,student,single,tertiary,いいえ,294,いいえ,いいえ,cellular,4,dec,208,2,-1,0,unknown,成功
33,technician,single,secondary,いいえ,487,はい,いいえ,cellular,26,aug,532,14,-1,0,unknown,失敗
43,technician,divorced,secondary,いいえ,-36,はい,いいえ,cellular,5,aug,292,1,-1,0,unknown,失敗
30,services,single,secondary,いいえ,85,はい,いいえ,cellular,10,jul,81,7,-1,0,unknown,失敗
51,self-employed,married,secondary,いいえ,921,いいえ,いいえ,cellular,24,jul,188,1,-1,0,unknown,失敗
47,technician,married,tertiary,いいえ,1115,はい,いいえ,telephone,23,jul,18,9,-1,0,unknown,失敗
46,blue-collar,married,primary,いいえ,258,はい,いいえ,unknown,27,may,217,1,-1,0,unknown,失敗
33,services,married,secondary,いいえ,56,はい,いいえ,telephone,13,may,9,9,-1,0,unknown,失敗
29,admin.,married,secondary,いいえ,957,はい,はい,cellular,30,jan,258,2,263,3,failure,失敗
40,admin.,married,secondary,いいえ,0,はい,はい,unknown,29,may,49,3,-1,0,unknown,失敗
29,services,single,secondary,いいえ,2800,いいえ,いいえ,cellular,16,jun,202,1,-1,0,unknown,失敗
58,retired,married,primary,いいえ,4158,いいえ,いいえ,cellular,13,aug,455,2,-1,0,unknown,成功
31,management,single,tertiary,いいえ,5691,はい,いいえ,cellular,21,jul,357,1,-1,0,unknown,失敗
41,unknown,married,primary,いいえ,526,いいえ,いいえ,unknown,26,may,151,3,-1,0,unknown,失敗
38,management,married,tertiary,いいえ,4293,はい,いいえ,cellular,6,may,92,2,250,2,failure,失敗
31,unknown,married,secondary,いいえ,111,いいえ,いいえ,cellular,20,aug,70,2,-1,0,unknown,失敗
36,admin.,single,secondary,いいえ,0,はい,はい,telephone,7,may,63,1,168,3,failure,失敗
41,management,married,tertiary,いいえ,4063,はい,いいえ,cellular,12,may,14,5,172,2,failure,失敗
45,management,divorced,tertiary,いいえ,959,いいえ,いいえ,unknown,18,jun,74,1,-1,0,unknown,失敗
42,technician,single,tertiary,いいえ,135,いいえ,いいえ,cellular,6,aug,384,2,-1,0,unknown,失敗
35,technician,married,secondary,いいえ,19,いいえ,いいえ,cellular,22,aug,268,2,-1,0,unknown,失敗
40,unemployed,divorced,secondary,いいえ,193,はい,いいえ,cellular,7,may,195,1,357,1,failure,失敗
27,admin.,single,secondary,いいえ,428,いいえ,はい,telephone,11,jul,321,2,-1,0,unknown,失敗
25,retired,single,secondary,いいえ,366,いいえ,はい,cellular,15,may,102,2,364,2,failure,失敗
53,self-employed,divorced,tertiary,いいえ,1841,いいえ,いいえ,unknown,12,jun,403,5,-1,0,unknown,失敗
55,technician,married,tertiary,いいえ,1097,はい,いいえ,cellular,7,aug,191,4,-1,0,unknown,失敗
34,admin.,married,tertiary,いいえ,221,はい,いいえ,unknown,8,may,185,4,-1,0,unknown,失敗
42,blue-collar,married,secondary,いいえ,2913,いいえ,いいえ,cellular,4,dec,127,2,184,2,success,失敗
39,services,divorced,unknown,いいえ,434,はい,いいえ,telephone,24,jul,553,6,-1,0,unknown,失敗
37,blue-collar,married,secondary,いいえ,223,はい,いいえ,cellular,14,jul,144,2,-1,0,unknown,失敗
60,housemaid,divorced,secondary,いいえ,2063,いいえ,いいえ,cellular,17,feb,73,2,-1,0,unknown,失敗
37,services,single,tertiary,いいえ,718,いいえ,いいえ,unknown,17,jun,43,1,-1,0,unknown,失敗
53,retired,married,secondary,いいえ,665,はい,いいえ,cellular,22,apr,371,2,-1,0,unknown,成功
30,management,single,tertiary,いいえ,13763,いいえ,いいえ,cellular,18,aug,313,3,-1,0,unknown,失敗
54,technician,married,secondary,いいえ,1378,はい,いいえ,unknown,5,may,240,1,-1,0,unknown,失敗
30,blue-collar,married,primary,いいえ,4,はい,いいえ,unknown,8,may,32,2,-1,0,unknown,失敗
58,retired,divorced,tertiary,いいえ,-1598,はい,いいえ,cellular,30,jul,104,7,-1,0,unknown,失敗
47,technician,divorced,secondary,いいえ,691,いいえ,いいえ,cellular,14,aug,103,2,-1,0,unknown,失敗
30,management,married,tertiary,いいえ,0,はい,いいえ,unknown,27,may,175,1,-1,0,unknown,失敗
29,blue-collar,single,tertiary,いいえ,98,いいえ,いいえ,cellular,10,aug,170,2,-1,0,unknown,失敗
56,blue-collar,married,secondary,いいえ,121,いいえ,いいえ,cellular,5,feb,151,1,-1,0,unknown,失敗
36,management,married,tertiary,いいえ,625,はい,いいえ,cellular,18,jul,1360,9,-1,0,unknown,成功
30,blue-collar,single,secondary,いいえ,148,いいえ,いいえ,cellular,2,apr,206,1,-1,0,unknown,失敗
32,technician,married,tertiary,いいえ,113,いいえ,はい,cellular,10,jul,68,1,-1,0,unknown,失敗
31,blue-collar,married,primary,いいえ,347,いいえ,いいえ,telephone,20,nov,21,1,-1,0,unknown,失敗
32,blue-collar,single,secondary,いいえ,-204,はい,はい,unknown,26,may,202,2,-1,0,unknown,失敗
48,blue-collar,married,primary,いいえ,1757,はい,いいえ,unknown,15,may,90,1,-1,0,unknown,失敗
29,management,single,tertiary,いいえ,107,はい,いいえ,cellular,21,jul,149,1,-1,0,unknown,失敗
52,blue-collar,married,secondary,いいえ,305,いいえ,いいえ,cellular,28,aug,26,26,-1,0,unknown,失敗
27,services,single,secondary,いいえ,230,いいえ,いいえ,unknown,27,jul,5,1,-1,0,unknown,失敗
43,technician,married,tertiary,いいえ,2331,はい,いいえ,unknown,8,may,364,4,-1,0,unknown,失敗
39,blue-collar,married,tertiary,いいえ,597,いいえ,いいえ,cellular,16,jul,686,6,-1,0,unknown,成功
43,blue-collar,married,secondary,いいえ,500,はい,いいえ,cellular,14,jul,324,2,-1,0,unknown,失敗
42,entrepreneur,married,tertiary,いいえ,-14,はい,いいえ,cellular,24,jul,58,2,-1,0,unknown,失敗
46,technician,married,secondary,いいえ,1167,はい,いいえ,cellular,21,nov,1540,2,-1,0,unknown,成功
48,unemployed,married,primary,いいえ,0,いいえ,いいえ,cellular,21,nov,213,2,-1,0,unknown,失敗
59,retired,married,tertiary,いいえ,3843,いいえ,いいえ,cellular,11,aug,104,4,-1,0,unknown,失敗
29,blue-collar,married,primary,いいえ,715,はい,いいえ,unknown,27,may,170,1,-1,0,unknown,失敗
42,blue-collar,single,primary,いいえ,177,はい,いいえ,cellular,14,may,174,2,-1,0,unknown,失敗
51,entrepreneur,married,tertiary,いいえ,228,はい,いいえ,cellular,7,may,72,1,-1,0,unknown,失敗
48,management,married,tertiary,いいえ,2498,いいえ,いいえ,cellular,14,aug,98,2,-1,0,unknown,失敗
31,management,single,tertiary,いいえ,-173,はい,いいえ,unknown,6,may,396,2,-1,0,unknown,失敗
49,blue-collar,married,secondary,いいえ,188,はい,いいえ,unknown,23,may,181,16,-1,0,unknown,失敗
43,blue-collar,married,primary,いいえ,3664,いいえ,いいえ,telephone,29,jul,274,1,-1,0,unknown,失敗
38,entrepreneur,married,secondary,いいえ,2849,はい,いいえ,unknown,28,may,166,3,-1,0,unknown,失敗
26,blue-collar,single,secondary,いいえ,179,いいえ,いいえ,cellular,30,jul,103,3,-1,0,unknown,失敗
49,technician,divorced,tertiary,いいえ,0,いいえ,いいえ,cellular,19,aug,68,2,-1,0,unknown,失敗
37,self-employed,married,tertiary,いいえ,144,はい,いいえ,unknown,5,jun,247,2,-1,0,unknown,失敗
72,retired,married,primary,いいえ,4657,いいえ,いいえ,cellular,27,sep,132,4,94,16,other,失敗
51,blue-collar,married,secondary,いいえ,0,いいえ,いいえ,cellular,18,nov,73,1,-1,0,unknown,失敗
27,unknown,single,tertiary,いいえ,6421,いいえ,いいえ,telephone,28,jan,147,4,-1,0,unknown,失敗
41,technician,married,secondary,いいえ,799,いいえ,いいえ,cellular,31,jul,125,6,-1,0,unknown,失敗
44,blue-collar,married,primary,いいえ,4581,はい,いいえ,cellular,15,apr,520,3,146,2,failure,失敗
32,blue-collar,married,primary,いいえ,2085,はい,はい,cellular,20,nov,146,1,185,3,failure,失敗
35,services,married,secondary,いいえ,629,いいえ,はい,cellular,8,jul,518,2,-1,0,unknown,失敗
37,services,married,secondary,いいえ,658,はい,いいえ,telephone,23,jul,175,1,-1,0,unknown,失敗
27,services,divorced,secondary,いいえ,10,はい,いいえ,cellular,22,jul,527,1,-1,0,unknown,失敗
40,technician,single,unknown,いいえ,-5,はい,いいえ,unknown,6,may,78,2,-1,0,unknown,失敗
41,blue-collar,married,secondary,いいえ,992,はい,はい,cellular,5,may,335,1,295,3,failure,失敗
43,entrepreneur,married,tertiary,いいえ,2589,いいえ,いいえ,unknown,3,jun,38,3,-1,0,unknown,失敗
36,technician,married,secondary,いいえ,594,いいえ,はい,cellular,4,aug,230,3,-1,0,unknown,失敗
31,management,single,tertiary,いいえ,1130,はい,いいえ,cellular,2,feb,181,1,264,3,failure,失敗
55,services,married,secondary,いいえ,617,はい,いいえ,cellular,20,apr,529,3,-1,0,unknown,失敗
43,services,married,secondary,いいえ,642,いいえ,いいえ,cellular,31,jul,644,2,-1,0,unknown,失敗
31,technician,divorced,secondary,いいえ,345,はい,いいえ,cellular,5,may,318,3,-1,0,unknown,失敗
29,technician,married,secondary,いいえ,1599,はい,いいえ,cellular,8,jul,115,1,61,1,failure,失敗
48,technician,married,secondary,いいえ,0,いいえ,いいえ,cellular,28,jan,221,4,-1,0,unknown,失敗
46,technician,single,tertiary,いいえ,2800,いいえ,いいえ,unknown,5,jun,47,1,-1,0,unknown,失敗
53,technician,single,primary,いいえ,481,いいえ,いいえ,cellular,18,nov,399,1,-1,0,unknown,失敗
34,technician,divorced,secondary,いいえ,1301,はい,いいえ,cellular,25,jul,124,2,-1,0,unknown,失敗
45,blue-collar,married,secondary,いいえ,-258,はい,いいえ,telephone,20,apr,384,5,-1,0,unknown,失敗
33,blue-collar,married,secondary,いいえ,10,はい,はい,unknown,20,may,107,1,-1,0,unknown,失敗
72,retired,married,secondary,いいえ,1533,いいえ,いいえ,cellular,16,dec,546,2,-1,0,unknown,成功
29,services,single,secondary,いいえ,536,はい,いいえ,telephone,2,feb,30,5,-1,0,unknown,失敗
