年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
30,management,single,tertiary,no,4091,no,no,cellular,20,nov,96,2,-1,0,unknown,no
50,entrepreneur,married,secondary,no,806,yes,yes,cellular,7,may,141,8,297,2,other,no
29,technician,single,tertiary,no,1891,no,no,cellular,2,jul,129,1,-1,0,unknown,no
33,admin.,married,secondary,no,0,yes,no,cellular,15,jul,120,6,-1,0,unknown,no
58,retired,married,secondary,no,3909,yes,no,unknown,3,jun,80,1,-1,0,unknown,no
50,blue-collar,married,secondary,yes,0,yes,no,cellular,26,aug,240,5,-1,0,unknown,no
33,blue-collar,married,secondary,no,2761,yes,no,cellular,18,may,325,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,893,no,no,cellular,13,aug,62,2,-1,0,unknown,no
38,admin.,married,secondary,no,607,yes,no,unknown,13,may,315,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,491,yes,no,unknown,8,may,223,2,-1,0,unknown,no
40,services,married,secondary,no,438,yes,no,telephone,14,may,276,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,114,no,yes,cellular,29,jul,361,4,-1,0,unknown,no
36,admin.,married,secondary,no,114,yes,yes,unknown,8,may,147,1,-1,0,unknown,no
36,technician,single,tertiary,no,391,yes,no,cellular,15,may,185,1,350,8,failure,no
27,self-employed,single,tertiary,no,560,no,no,telephone,3,sep,543,9,465,2,failure,no
31,blue-collar,married,secondary,no,369,yes,yes,unknown,14,may,89,2,-1,0,unknown,no
33,self-employed,divorced,secondary,no,892,yes,no,unknown,21,may,316,1,-1,0,unknown,no
36,technician,single,secondary,no,-475,yes,no,unknown,12,may,793,5,-1,0,unknown,no
35,admin.,single,tertiary,no,980,no,no,cellular,29,oct,68,2,-1,0,unknown,no
25,unemployed,married,secondary,no,157,yes,no,cellular,28,jul,33,31,-1,0,unknown,no
40,admin.,single,secondary,no,2854,yes,no,cellular,18,nov,354,2,169,1,failure,no
49,management,married,secondary,no,466,no,no,cellular,2,feb,21,3,-1,0,unknown,no
42,technician,single,secondary,no,568,yes,no,cellular,6,may,311,2,341,2,failure,no
36,technician,married,secondary,no,1345,yes,no,cellular,18,nov,82,1,172,3,failure,no
80,retired,married,secondary,no,1610,no,no,cellular,12,aug,71,1,-1,0,unknown,no
26,technician,married,tertiary,no,233,yes,no,cellular,25,jul,175,1,-1,0,unknown,no
33,services,single,secondary,no,-530,yes,yes,telephone,11,may,168,5,-1,0,unknown,no
35,blue-collar,married,secondary,no,592,yes,no,unknown,21,may,74,1,-1,0,unknown,no
35,technician,single,secondary,no,79,yes,no,cellular,26,aug,12,16,-1,0,unknown,no
49,services,married,secondary,no,702,no,yes,cellular,23,jul,194,1,-1,0,unknown,no
54,unemployed,divorced,secondary,no,309,no,no,cellular,20,apr,241,1,-1,0,unknown,yes
56,technician,married,secondary,no,4063,no,yes,telephone,28,jul,31,4,-1,0,unknown,no
33,blue-collar,single,primary,no,405,yes,no,cellular,14,may,99,4,353,1,failure,no
54,unemployed,married,tertiary,no,1180,no,no,cellular,19,nov,394,2,-1,0,unknown,no
45,admin.,divorced,tertiary,no,1506,no,no,cellular,28,jul,365,4,-1,0,unknown,yes
59,housemaid,married,primary,no,88,yes,no,cellular,28,jul,63,5,-1,0,unknown,no
27,technician,single,tertiary,no,1075,no,no,cellular,2,sep,529,2,184,1,success,yes
27,student,single,secondary,no,2784,yes,no,telephone,20,apr,153,1,328,1,failure,no
29,blue-collar,single,secondary,no,336,yes,no,cellular,4,feb,197,1,-1,0,unknown,no
51,technician,married,secondary,no,536,yes,yes,cellular,4,feb,53,1,-1,0,unknown,no
32,technician,single,tertiary,no,1038,no,no,cellular,14,aug,128,4,-1,0,unknown,no
30,blue-collar,married,secondary,no,1,no,yes,cellular,9,jul,347,1,-1,0,unknown,no
49,technician,married,secondary,no,-353,yes,yes,unknown,27,may,123,2,-1,0,unknown,no
55,technician,married,unknown,no,84,yes,no,unknown,8,may,166,1,-1,0,unknown,no
30,services,single,secondary,no,3405,no,no,cellular,29,jan,276,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,3659,no,no,unknown,2,jun,180,1,-1,0,unknown,no
48,blue-collar,married,secondary,yes,0,yes,yes,cellular,7,may,275,1,-1,0,unknown,no
34,management,divorced,tertiary,no,488,yes,no,unknown,16,may,4,2,-1,0,unknown,no
63,retired,married,secondary,no,1495,no,no,cellular,25,oct,389,1,195,4,other,yes
39,housemaid,married,primary,no,0,yes,no,cellular,19,aug,92,4,-1,0,unknown,no
59,unemployed,married,tertiary,no,6,yes,no,cellular,9,jul,275,1,-1,0,unknown,no
57,housemaid,married,unknown,no,0,no,no,cellular,22,aug,173,1,-1,0,unknown,no
30,technician,single,secondary,no,62,yes,no,telephone,3,feb,678,2,252,1,other,no
48,blue-collar,married,primary,no,193,no,yes,cellular,25,aug,64,10,-1,0,unknown,no
37,unemployed,married,tertiary,no,7620,no,no,telephone,25,may,100,3,-1,0,unknown,no
56,management,divorced,tertiary,no,659,no,yes,cellular,2,jun,56,1,-1,0,unknown,no
49,management,married,tertiary,no,1167,yes,yes,cellular,24,sep,249,1,91,14,success,yes
41,management,divorced,tertiary,no,0,no,no,cellular,3,feb,475,3,-1,0,unknown,no
39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,yes
35,entrepreneur,single,primary,no,5,no,no,cellular,21,nov,140,3,-1,0,unknown,no
29,management,married,tertiary,no,1,yes,no,cellular,17,jul,695,1,-1,0,unknown,no
33,services,divorced,secondary,no,90,yes,no,cellular,18,may,114,2,-1,0,unknown,no
43,self-employed,married,tertiary,no,3157,no,no,cellular,21,apr,381,2,330,17,other,no
45,blue-collar,divorced,primary,no,594,yes,no,unknown,29,may,833,2,-1,0,unknown,yes
44,technician,divorced,secondary,no,12,no,no,cellular,11,aug,295,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,104,yes,no,cellular,18,may,903,4,-1,0,unknown,yes
44,technician,married,tertiary,no,4580,yes,no,cellular,20,nov,192,2,189,2,success,no
49,admin.,married,secondary,no,1697,yes,no,cellular,19,nov,236,1,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,54,no,no,cellular,5,feb,251,3,-1,0,unknown,no
47,blue-collar,married,secondary,no,581,yes,no,cellular,26,aug,79,6,-1,0,unknown,no
40,admin.,single,unknown,no,358,yes,no,unknown,2,jun,350,1,-1,0,unknown,no
57,retired,divorced,tertiary,no,2516,yes,no,unknown,15,may,1036,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,130,yes,no,cellular,6,may,302,2,-1,0,unknown,no
60,housemaid,married,primary,no,352,no,yes,unknown,17,jun,81,2,-1,0,unknown,no
31,blue-collar,married,primary,no,490,yes,no,unknown,29,may,180,2,-1,0,unknown,no
47,services,married,secondary,no,-288,no,no,unknown,19,may,193,6,-1,0,unknown,no
29,management,single,unknown,no,345,no,no,cellular,16,sep,106,1,-1,0,unknown,no
47,self-employed,married,secondary,no,0,no,no,cellular,29,aug,90,6,-1,0,unknown,no
39,management,single,tertiary,no,-50,yes,no,unknown,27,may,59,1,-1,0,unknown,no
39,services,married,secondary,no,27,no,yes,cellular,7,jul,290,1,-1,0,unknown,no
30,management,married,tertiary,no,549,no,no,cellular,28,aug,59,8,-1,0,unknown,no
45,blue-collar,married,secondary,no,-35,yes,yes,unknown,20,jun,145,24,-1,0,unknown,no
46,management,married,primary,no,1267,yes,yes,cellular,18,nov,187,2,-1,0,unknown,no
44,technician,married,secondary,no,267,no,no,cellular,22,aug,520,2,-1,0,unknown,yes
33,management,married,unknown,no,117,no,yes,cellular,9,jul,133,2,-1,0,unknown,no
33,admin.,divorced,tertiary,no,1586,no,no,cellular,20,apr,39,4,-1,0,unknown,no
53,retired,married,secondary,no,303,yes,no,unknown,6,may,593,2,-1,0,unknown,no
57,technician,married,secondary,no,1469,yes,no,cellular,17,nov,364,1,-1,0,unknown,no
40,entrepreneur,divorced,tertiary,no,1225,yes,no,cellular,11,jul,919,2,-1,0,unknown,no
24,admin.,single,secondary,no,845,yes,no,unknown,13,may,105,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,190,yes,no,unknown,9,may,83,2,-1,0,unknown,no
28,blue-collar,single,secondary,no,322,no,no,telephone,11,sep,240,2,95,3,other,yes
32,management,single,tertiary,no,7419,yes,no,unknown,18,jun,248,29,-1,0,unknown,no
29,management,single,secondary,no,703,yes,no,cellular,16,nov,236,1,550,2,success,yes
51,admin.,married,secondary,no,531,yes,no,unknown,5,may,267,2,-1,0,unknown,no
31,admin.,single,secondary,no,8626,no,no,cellular,3,feb,155,1,-1,0,unknown,no
32,technician,single,secondary,no,535,yes,yes,unknown,27,may,156,2,-1,0,unknown,no
57,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,406,no,yes,cellular,11,jul,113,2,-1,0,unknown,no
31,services,married,secondary,no,395,no,no,cellular,25,jul,174,3,-1,0,unknown,no
54,self-employed,married,tertiary,no,0,yes,no,cellular,20,aug,83,5,-1,0,unknown,no
28,unemployed,married,primary,no,7459,yes,no,cellular,2,feb,981,5,269,2,failure,yes
33,blue-collar,married,secondary,no,798,yes,no,cellular,12,may,337,1,-1,0,unknown,no
43,blue-collar,married,primary,no,-127,yes,no,unknown,27,may,102,3,-1,0,unknown,no
77,retired,married,secondary,no,2123,no,no,telephone,4,feb,141,4,-1,0,unknown,no
34,technician,single,tertiary,yes,-6,no,no,cellular,28,aug,79,8,-1,0,unknown,no
42,services,married,secondary,no,717,yes,no,unknown,4,jun,152,6,-1,0,unknown,no
34,management,married,tertiary,no,280,yes,no,cellular,24,jul,363,2,-1,0,unknown,no
56,management,married,tertiary,no,3172,yes,no,cellular,5,feb,139,1,-1,0,unknown,no
33,blue-collar,married,primary,no,494,yes,no,cellular,7,may,159,1,346,2,failure,no
48,blue-collar,married,secondary,no,865,yes,no,cellular,13,may,78,2,-1,0,unknown,no
45,entrepreneur,married,secondary,no,128,no,yes,cellular,18,nov,275,2,-1,0,unknown,no
36,technician,married,secondary,no,0,yes,no,cellular,6,apr,583,3,335,2,other,no
34,services,single,secondary,no,267,no,no,cellular,8,jul,449,2,-1,0,unknown,yes
43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,no
23,student,single,secondary,no,157,yes,no,unknown,6,may,54,1,-1,0,unknown,no
36,services,single,secondary,no,0,yes,no,cellular,15,may,1002,4,-1,0,unknown,yes
30,self-employed,single,tertiary,no,48,no,no,cellular,27,may,144,2,187,1,failure,no
26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no
77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,1,91,2,other,yes
34,blue-collar,married,secondary,no,0,yes,no,cellular,31,aug,79,5,110,7,failure,no
43,management,single,tertiary,no,1077,no,yes,telephone,28,aug,48,3,-1,0,unknown,no
83,housemaid,divorced,primary,no,5944,no,no,cellular,30,jul,200,3,-1,0,unknown,no
44,self-employed,single,tertiary,no,18558,yes,no,cellular,20,nov,51,1,190,4,other,no
49,technician,married,secondary,no,425,yes,no,cellular,12,may,816,1,342,4,failure,no
52,blue-collar,married,secondary,no,594,no,no,telephone,29,jul,178,2,-1,0,unknown,no
33,entrepreneur,married,tertiary,no,4465,yes,no,cellular,20,nov,161,1,183,2,failure,no
30,services,single,tertiary,no,44,no,no,unknown,16,jun,108,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,523,yes,no,cellular,6,apr,232,3,-1,0,unknown,no
32,blue-collar,married,primary,no,131,yes,no,unknown,21,may,212,2,-1,0,unknown,no
59,retired,married,secondary,no,5744,no,no,unknown,18,jun,632,1,-1,0,unknown,no
37,technician,single,tertiary,no,487,no,yes,unknown,4,jul,30,2,-1,0,unknown,no
30,student,single,secondary,no,48,no,no,cellular,18,aug,161,1,173,1,failure,yes
34,management,married,tertiary,no,-304,yes,no,unknown,28,may,279,2,-1,0,unknown,no
44,technician,married,secondary,no,1371,no,no,cellular,7,aug,159,3,-1,0,unknown,no
41,services,married,secondary,no,6687,yes,no,cellular,21,nov,41,2,123,3,failure,no
44,blue-collar,single,primary,no,343,yes,yes,cellular,18,may,19,7,-1,0,unknown,no
36,technician,divorced,secondary,no,-435,yes,no,unknown,2,jun,85,8,-1,0,unknown,no
53,management,married,tertiary,no,952,yes,yes,cellular,18,nov,121,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,261,yes,no,unknown,28,may,611,3,-1,0,unknown,no
52,technician,married,secondary,no,141,no,no,cellular,25,aug,160,7,-1,0,unknown,no
40,admin.,single,secondary,no,985,yes,no,cellular,4,jun,592,3,50,8,failure,yes
48,admin.,married,secondary,no,719,yes,no,cellular,9,jul,205,1,-1,0,unknown,no
60,retired,married,unknown,no,209,no,no,cellular,30,apr,472,1,-1,0,unknown,no
39,self-employed,married,tertiary,no,1047,no,no,unknown,6,jun,554,1,-1,0,unknown,yes
40,technician,married,tertiary,no,1207,no,no,cellular,22,aug,105,3,-1,0,unknown,no
31,management,single,tertiary,no,74,yes,yes,cellular,15,may,13,11,-1,0,unknown,no
58,management,married,tertiary,no,541,yes,no,cellular,8,may,98,1,-1,0,unknown,no
36,services,married,secondary,no,8114,yes,no,unknown,6,jun,505,1,-1,0,unknown,no
30,services,single,secondary,no,101,yes,no,cellular,19,nov,85,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,2486,yes,no,unknown,29,may,733,1,-1,0,unknown,yes
30,technician,single,secondary,no,3568,yes,no,cellular,7,apr,265,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,936,no,no,cellular,30,jan,931,1,-1,0,unknown,yes
32,services,divorced,secondary,no,130,yes,no,cellular,30,jan,194,3,-1,0,unknown,no
48,entrepreneur,married,unknown,no,2550,yes,no,unknown,14,may,175,3,-1,0,unknown,no
59,services,married,secondary,no,2965,yes,no,cellular,13,may,1970,3,-1,0,unknown,yes
60,admin.,married,secondary,no,711,no,no,cellular,12,aug,355,4,-1,0,unknown,no
52,services,single,secondary,no,1810,no,no,telephone,19,nov,117,1,-1,0,unknown,no
48,blue-collar,divorced,primary,no,0,no,no,unknown,6,jun,248,2,-1,0,unknown,no
66,retired,married,secondary,no,154,no,no,telephone,15,jan,66,2,-1,0,unknown,no
57,technician,divorced,tertiary,no,0,yes,no,cellular,31,jul,24,16,-1,0,unknown,no
30,management,single,tertiary,no,617,no,no,cellular,27,feb,192,2,-1,0,unknown,yes
44,management,married,tertiary,no,3674,no,no,cellular,26,aug,122,3,-1,0,unknown,no
41,admin.,divorced,secondary,no,1967,yes,no,cellular,18,may,115,1,341,1,failure,no
56,unemployed,married,secondary,no,660,yes,no,unknown,6,jun,72,3,-1,0,unknown,no
30,admin.,married,secondary,no,695,yes,no,cellular,13,apr,478,2,-1,0,unknown,no
52,technician,divorced,secondary,no,137,yes,no,unknown,30,may,84,3,-1,0,unknown,no
43,blue-collar,married,secondary,no,514,yes,yes,cellular,20,apr,34,2,-1,0,unknown,no
50,technician,married,secondary,no,103,yes,no,unknown,12,may,79,6,-1,0,unknown,no
30,blue-collar,single,secondary,no,183,yes,no,cellular,18,jul,610,1,-1,0,unknown,yes
49,unknown,married,secondary,no,4846,no,no,unknown,20,jun,638,9,-1,0,unknown,no
38,self-employed,married,secondary,no,1029,yes,no,cellular,4,feb,206,3,223,1,other,no
50,admin.,married,secondary,no,1575,no,no,cellular,17,nov,407,1,-1,0,unknown,no
38,services,single,primary,no,393,yes,no,cellular,14,may,200,1,-1,0,unknown,no
54,housemaid,single,unknown,no,6020,no,no,unknown,6,jun,24,1,-1,0,unknown,no
56,blue-collar,married,primary,no,2442,no,yes,cellular,18,aug,111,7,-1,0,unknown,no
32,admin.,married,tertiary,no,118,no,no,unknown,29,may,358,10,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,206,no,no,cellular,15,jun,88,2,-1,0,unknown,no
52,technician,married,secondary,no,221,yes,no,cellular,5,may,178,2,363,3,failure,no
58,entrepreneur,married,secondary,no,0,no,yes,cellular,21,nov,56,2,-1,0,unknown,no
40,technician,divorced,tertiary,no,2611,yes,no,cellular,22,jul,637,2,-1,0,unknown,no
37,management,single,tertiary,no,2163,no,no,cellular,25,jan,114,1,234,1,failure,no
44,management,divorced,tertiary,no,-710,yes,no,cellular,10,jul,183,1,-1,0,unknown,no
38,admin.,married,secondary,no,-762,no,no,unknown,29,may,165,1,-1,0,unknown,no
29,management,single,tertiary,no,722,yes,no,telephone,18,may,81,4,-1,0,unknown,no
32,technician,single,secondary,no,1307,yes,no,unknown,28,may,267,2,-1,0,unknown,no
39,unemployed,married,primary,no,590,yes,no,cellular,4,feb,190,2,-1,0,unknown,no
57,services,married,secondary,no,204,no,no,telephone,24,jul,70,3,-1,0,unknown,no
32,entrepreneur,married,secondary,no,-25,yes,no,cellular,7,may,243,2,-1,0,unknown,no
36,services,married,secondary,no,1981,no,no,unknown,17,jun,48,2,-1,0,unknown,no
50,housemaid,married,secondary,no,0,no,no,unknown,18,jun,551,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,822,yes,no,unknown,13,may,185,6,-1,0,unknown,no
37,management,married,tertiary,no,0,no,no,unknown,16,jun,637,6,-1,0,unknown,yes
51,blue-collar,married,secondary,no,1440,yes,no,unknown,30,may,309,1,-1,0,unknown,no
33,housemaid,married,primary,no,0,no,no,cellular,8,aug,138,2,-1,0,unknown,no
47,technician,single,secondary,no,-504,no,yes,cellular,22,jul,108,1,-1,0,unknown,no
55,management,married,secondary,no,190,no,no,unknown,9,jun,271,2,-1,0,unknown,no
50,technician,married,primary,no,570,no,no,unknown,20,jun,21,3,-1,0,unknown,no
23,blue-collar,single,primary,no,3198,yes,no,cellular,15,may,224,1,352,2,failure,no
41,student,single,secondary,no,1934,yes,no,cellular,21,nov,162,2,-1,0,unknown,no
32,blue-collar,married,primary,no,9750,yes,no,cellular,21,nov,51,2,-1,0,unknown,no
28,admin.,married,secondary,no,1582,yes,no,unknown,3,jun,816,2,-1,0,unknown,no
52,blue-collar,divorced,secondary,no,306,yes,no,unknown,26,may,63,3,-1,0,unknown,no
52,self-employed,divorced,secondary,no,1291,yes,no,cellular,19,nov,559,1,169,2,failure,no
44,technician,divorced,secondary,no,0,yes,no,cellular,7,jul,835,4,-1,0,unknown,no
41,admin.,single,secondary,no,1715,yes,no,unknown,8,may,462,1,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,0,no,no,unknown,6,jun,108,2,-1,0,unknown,no
43,management,divorced,tertiary,no,-496,yes,yes,cellular,22,jul,420,3,-1,0,unknown,no
37,technician,married,secondary,no,703,no,no,cellular,31,jul,92,2,-1,0,unknown,no
59,management,married,tertiary,no,1783,no,yes,cellular,17,nov,540,2,-1,0,unknown,yes
33,management,single,tertiary,no,373,no,yes,cellular,27,oct,259,1,-1,0,unknown,no
26,technician,single,secondary,no,3382,no,no,cellular,24,jul,844,5,-1,0,unknown,no
33,management,single,tertiary,no,2302,yes,no,cellular,13,aug,115,2,-1,0,unknown,no
26,technician,single,secondary,no,252,no,no,cellular,29,jan,706,2,-1,0,unknown,no
46,management,married,tertiary,no,51,no,no,cellular,6,aug,39,9,-1,0,unknown,no
38,entrepreneur,married,secondary,no,3249,yes,no,unknown,2,jun,384,1,-1,0,unknown,no
33,technician,married,secondary,no,3107,no,yes,cellular,7,aug,181,2,-1,0,unknown,no
32,admin.,single,secondary,no,-15,no,no,unknown,27,may,214,2,-1,0,unknown,no
46,blue-collar,married,primary,no,1823,no,no,unknown,18,jun,135,3,-1,0,unknown,no
35,self-employed,married,tertiary,no,7990,yes,no,cellular,4,feb,357,1,-1,0,unknown,no
29,management,married,tertiary,no,727,yes,no,cellular,17,jul,87,1,-1,0,unknown,no
38,admin.,married,secondary,no,664,yes,no,unknown,14,may,256,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,715,yes,no,unknown,8,may,108,2,-1,0,unknown,no
41,services,single,primary,no,5907,yes,no,cellular,21,nov,6,5,-1,0,unknown,no
47,blue-collar,divorced,secondary,yes,0,no,yes,unknown,26,jun,622,3,-1,0,unknown,no
42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no
37,technician,married,secondary,no,6384,yes,yes,cellular,3,jun,254,1,96,2,failure,no
30,services,single,secondary,no,726,yes,yes,cellular,30,jul,109,3,-1,0,unknown,no
45,self-employed,divorced,tertiary,yes,75,yes,yes,cellular,4,feb,236,1,-1,0,unknown,no
52,entrepreneur,married,tertiary,no,618,yes,yes,unknown,14,may,166,2,-1,0,unknown,no
30,admin.,single,secondary,no,394,yes,yes,cellular,31,jul,75,3,-1,0,unknown,no
24,entrepreneur,single,secondary,no,69,yes,no,cellular,18,may,35,3,-1,0,unknown,no
45,admin.,married,secondary,yes,-106,yes,yes,cellular,7,may,553,3,288,1,other,yes
54,housemaid,married,unknown,no,0,no,no,cellular,14,apr,94,5,145,3,other,no
46,unknown,married,unknown,no,677,no,no,unknown,13,nov,722,1,-1,0,unknown,no
48,admin.,divorced,secondary,no,-212,yes,yes,unknown,26,may,76,1,-1,0,unknown,no
59,retired,married,primary,no,474,no,no,cellular,13,aug,139,3,-1,0,unknown,no
43,blue-collar,single,secondary,no,3,yes,no,unknown,9,may,929,3,-1,0,unknown,yes
45,blue-collar,married,secondary,no,-302,yes,no,unknown,27,may,78,1,-1,0,unknown,no
31,services,single,secondary,no,-475,yes,no,telephone,12,may,232,3,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,75,yes,no,cellular,14,jul,126,3,-1,0,unknown,no
30,self-employed,single,tertiary,no,166,no,no,cellular,30,jul,151,4,-1,0,unknown,no
24,student,single,tertiary,no,235,no,no,cellular,9,nov,118,1,-1,0,unknown,yes
51,blue-collar,married,primary,no,176,no,yes,cellular,26,aug,80,2,-1,0,unknown,no
36,technician,divorced,tertiary,no,1762,yes,no,unknown,3,jun,259,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,489,yes,no,cellular,7,may,103,2,349,4,failure,no
33,unemployed,single,primary,no,396,no,no,cellular,22,feb,382,3,-1,0,unknown,no
54,management,married,tertiary,no,0,no,no,cellular,26,aug,748,3,-1,0,unknown,no
59,unknown,married,unknown,no,1500,no,no,cellular,16,nov,280,1,104,2,failure,no
35,blue-collar,married,secondary,no,616,no,no,cellular,9,jul,317,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,556,yes,no,cellular,9,feb,11,7,-1,0,unknown,no
37,management,married,tertiary,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no
37,management,divorced,tertiary,no,2519,yes,no,cellular,19,nov,58,1,-1,0,unknown,no
36,admin.,married,secondary,no,403,no,no,cellular,24,jul,151,2,-1,0,unknown,no
41,technician,married,secondary,no,4004,no,no,cellular,17,apr,314,2,-1,0,unknown,yes
32,student,single,secondary,no,5836,no,no,cellular,2,sep,281,2,493,2,failure,no
21,blue-collar,single,secondary,no,1385,yes,no,cellular,20,apr,12,5,-1,0,unknown,no
28,services,single,secondary,no,0,no,yes,cellular,16,jul,133,1,-1,0,unknown,no
38,self-employed,married,secondary,no,138,no,no,unknown,9,may,182,3,-1,0,unknown,no
59,retired,married,secondary,no,836,yes,no,unknown,7,may,106,1,-1,0,unknown,no
52,housemaid,married,tertiary,no,554,no,no,cellular,31,jul,44,5,-1,0,unknown,no
47,housemaid,divorced,secondary,no,1565,no,no,cellular,5,feb,253,1,-1,0,unknown,no
37,management,married,tertiary,no,238,no,no,cellular,3,feb,185,1,92,1,success,yes
36,technician,single,secondary,no,0,no,no,cellular,29,aug,21,2,-1,0,unknown,no
37,management,single,tertiary,no,198,no,no,cellular,20,aug,304,5,-1,0,unknown,no
50,technician,divorced,secondary,no,0,no,no,cellular,2,feb,91,2,-1,0,unknown,no
35,technician,married,secondary,no,2201,no,no,telephone,12,apr,350,1,-1,0,unknown,yes
28,admin.,married,secondary,no,2,yes,no,unknown,9,may,167,1,-1,0,unknown,no
31,management,married,tertiary,no,537,yes,no,cellular,18,aug,216,1,-1,0,unknown,yes
35,admin.,single,secondary,no,0,yes,no,cellular,13,may,1073,1,-1,0,unknown,yes
46,services,married,secondary,no,250,no,no,cellular,18,aug,166,6,-1,0,unknown,no
33,technician,married,secondary,no,-163,yes,yes,cellular,8,aug,502,2,-1,0,unknown,no
37,blue-collar,married,primary,no,5052,yes,no,unknown,20,jun,37,3,-1,0,unknown,no
34,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,285,5,-1,0,unknown,yes
57,services,divorced,primary,no,362,no,no,cellular,28,jan,91,1,231,1,failure,no
33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,no
31,services,married,primary,no,-212,no,yes,cellular,20,nov,911,4,-1,0,unknown,no
45,admin.,married,secondary,no,1435,yes,no,cellular,11,aug,201,1,103,1,failure,no
31,management,single,tertiary,no,0,no,no,cellular,26,aug,120,6,-1,0,unknown,no
32,services,married,secondary,no,-344,no,yes,cellular,4,feb,44,1,-1,0,unknown,no
79,retired,married,primary,no,1058,no,no,telephone,17,may,564,5,-1,0,unknown,no
25,admin.,married,secondary,no,16,yes,no,unknown,16,may,129,1,-1,0,unknown,no
26,student,single,tertiary,no,294,no,no,cellular,4,dec,208,2,-1,0,unknown,yes
33,technician,single,secondary,no,487,yes,no,cellular,26,aug,532,14,-1,0,unknown,no
43,technician,divorced,secondary,no,-36,yes,no,cellular,5,aug,292,1,-1,0,unknown,no
30,services,single,secondary,no,85,yes,no,cellular,10,jul,81,7,-1,0,unknown,no
51,self-employed,married,secondary,no,921,no,no,cellular,24,jul,188,1,-1,0,unknown,no
47,technician,married,tertiary,no,1115,yes,no,telephone,23,jul,18,9,-1,0,unknown,no
46,blue-collar,married,primary,no,258,yes,no,unknown,27,may,217,1,-1,0,unknown,no
33,services,married,secondary,no,56,yes,no,telephone,13,may,9,9,-1,0,unknown,no
29,admin.,married,secondary,no,957,yes,yes,cellular,30,jan,258,2,263,3,failure,no
40,admin.,married,secondary,no,0,yes,yes,unknown,29,may,49,3,-1,0,unknown,no
29,services,single,secondary,no,2800,no,no,cellular,16,jun,202,1,-1,0,unknown,no
58,retired,married,primary,no,4158,no,no,cellular,13,aug,455,2,-1,0,unknown,yes
31,management,single,tertiary,no,5691,yes,no,cellular,21,jul,357,1,-1,0,unknown,no
41,unknown,married,primary,no,526,no,no,unknown,26,may,151,3,-1,0,unknown,no
38,management,married,tertiary,no,4293,yes,no,cellular,6,may,92,2,250,2,failure,no
31,unknown,married,secondary,no,111,no,no,cellular,20,aug,70,2,-1,0,unknown,no
36,admin.,single,secondary,no,0,yes,yes,telephone,7,may,63,1,168,3,failure,no
41,management,married,tertiary,no,4063,yes,no,cellular,12,may,14,5,172,2,failure,no
45,management,divorced,tertiary,no,959,no,no,unknown,18,jun,74,1,-1,0,unknown,no
42,technician,single,tertiary,no,135,no,no,cellular,6,aug,384,2,-1,0,unknown,no
35,technician,married,secondary,no,19,no,no,cellular,22,aug,268,2,-1,0,unknown,no
40,unemployed,divorced,secondary,no,193,yes,no,cellular,7,may,195,1,357,1,failure,no
27,admin.,single,secondary,no,428,no,yes,telephone,11,jul,321,2,-1,0,unknown,no
25,retired,single,secondary,no,366,no,yes,cellular,15,may,102,2,364,2,failure,no
53,self-employed,divorced,tertiary,no,1841,no,no,unknown,12,jun,403,5,-1,0,unknown,no
55,technician,married,tertiary,no,1097,yes,no,cellular,7,aug,191,4,-1,0,unknown,no
34,admin.,married,tertiary,no,221,yes,no,unknown,8,may,185,4,-1,0,unknown,no
